Name,Firearm,Use count
"A-Team, The - Season 1",  MGC M-16 Model Gun Corp Replica Rifle ,1
"A-Team, The - Season 1",  XM16E1 ,0
"A-Team, The - Season 1",  Valmet M71P ,1
"A-Team, The - Season 1",  Arisaka Type 99 sporterized ,1
"A-Team, The - Season 1", Remington 700,3
"A-Team, The - Season 1",  Ithaca Model 37 ,3
"A-Team, The - Season 1", Ithaca 37 (sawed off),1
"A-Team, The - Season 1",  Browning Automatic Rifle ,2
"A-Team, The - Season 1",  M14E2 Light Machine Gun ,1
"A-Team, The - Season 1",  M60 ,3
"A-Team, The - Season 1", M60D,2
"A-Team, The - Season 1",  Vickers-Berthier Mk.1 ,1
"A-Team, The - Season 1",  Mk 2 Fragmentation Grenade ,1
"A-Team, The - Season 2", Browning Hi-Power,1
"A-Team, The - Season 2", Smith & Wesson 39,2
"A-Team, The - Season 2", Smith & Wesson 639,2
"A-Team, The - Season 2", Star Model BM,2
"A-Team, The - Season 2", M1911A1,2
"A-Team, The - Season 2", Colt Government Model,2
"A-Team, The - Season 2", Heckler & Koch P9S,1
"A-Team, The - Season 2",  Heckler & Koch VP70 ,1
"A-Team, The - Season 2", Remington 1866 Derringer,1
"A-Team, The - Season 2", Star Model B,1
"A-Team, The - Season 2", Colt Lawman MK III,3
"A-Team, The - Season 2", Smith & Wesson Model 29,2
"A-Team, The - Season 2", Colt Detective Special,1
"A-Team, The - Season 2",  Intratec TEC-9 ,1
"A-Team, The - Season 2", Uzi Carbine,1
"A-Team, The - Season 2", Wilkinson Arms Linda,2
"A-Team, The - Season 2", MAC-10,1
"A-Team, The - Season 2", Ruger Mini 14 (Stainless version with Folding stock),2
"A-Team, The - Season 2", Armalite AR-18,1
"A-Team, The - Season 2", IMI Galil ARM,1
"A-Team, The - Season 2", M1 Garand,1
"A-Team, The - Season 2", M16/SP1,1
"A-Team, The - Season 2", M16A1,1
"A-Team, The - Season 2", Ruger Mini-14,1
"A-Team, The - Season 2", Weatherby Mk.V,1
"A-Team, The - Season 2",  Ithaca Model 37 ,1
"A-Team, The - Season 2", Double Barreled Shotgun,2
"A-Team, The - Season 2", Browning M1919,2
"A-Team, The - Season 2", M60,1
"A-Team, The - Season 2", M60D,2
"A-Team, The - Season 2", Federal Gas Riot Gun,2
"A-Team, The - Season 2", Manville 25mm Projectile Launcher,1
"A-Team, The - Season 2", Prop Grenade Launcher ,2
"A-Team, The - Season 3",  Browning Hi-Power ,1
"A-Team, The - Season 3",  Colt M1911 ,1
"A-Team, The - Season 3", Smith & Wesson 639,1
"A-Team, The - Season 3",  Star Model 28 ,1
"A-Team, The - Season 3",  Walther P38 ,1
"A-Team, The - Season 3",  Colt Trooper Mk III ,1
"A-Team, The - Season 3",  Colt Lawman MK III ,0
"A-Team, The - Season 3", Single Action Army,2
"A-Team, The - Season 3",  Smith & Wesson Model 10 ,2
"A-Team, The - Season 3",  Smith & Wesson Model 13 ,1
"A-Team, The - Season 3",  HK94A3 ,1
"A-Team, The - Season 3",  Intratec TEC-9 ,1
"A-Team, The - Season 3",  Micro Uzi ,1
"A-Team, The - Season 3",  Ruger Mini 14 Stainless version with Folding stock ,3
"A-Team, The - Season 3",  M16/SP1 with fake M203 Grenade Launcher ,1
"A-Team, The - Season 3",  Ruger Mini-14 ,1
"A-Team, The - Season 3", Winchester Model 1892,2
"A-Team, The - Season 3",  (Fake) XM177 ,1
"A-Team, The - Season 3",  Arisaka Type 99 sporterized ,1
"A-Team, The - Season 3",  Winchester Model 70,2
"A-Team, The - Season 3", IMI Galil ARM,3
"A-Team, The - Season 3",  Remington 870 ,4
"A-Team, The - Season 3",  Double Barreled Shotgun ,1
"A-Team, The - Season 3",  M60 ,2
"A-Team, The - Season 3", M60D,2
"A-Team, The - Season 3",  M1 Rocket Launcher ,1
"A-Team, The - Season 3",  M72 Light Anti Tank Weapon (LAW) ,1
"A-Team, The - Season 3",  Mk 2 Fragmentation Grenade ,2
"A-Team, The - Season 4",  Beretta 92SB ,1
"A-Team, The - Season 4",  Beretta 950 Jetfire ,1
"A-Team, The - Season 4",  Browning Hi-Power ,1
"A-Team, The - Season 4",  Colt M1911 ,0
"A-Team, The - Season 4",  Colt Government Model M1911A1 ,0
"A-Team, The - Season 4",  FIE Titan ,1
"A-Team, The - Season 4",  Detonics Pocket 9 ,1
"A-Team, The - Season 4",  Detonics ScoreMaster ,1
"A-Team, The - Season 4",  Smith & Wesson 639 ,1
"A-Team, The - Season 4",  Walther P1 ,1
"A-Team, The - Season 4",  Colt Trooper Mk III ,0
"A-Team, The - Season 4",  Ruger Redhawk ,2
"A-Team, The - Season 4", Single Action Army,1
"A-Team, The - Season 4",  Smith & Wesson Model 12 ,2
"A-Team, The - Season 4",  Smith & Wesson Model 19 ,1
"A-Team, The - Season 4",  Smith & Wesson Model 65 ,2
"A-Team, The - Season 4",  Thompson Submachine Gun ,1
"A-Team, The - Season 4", Heckler & Koch HK94A3 ,1
"A-Team, The - Season 4",  Micro Uzi ,2
"A-Team, The - Season 4", Uzi Carbine,1
"A-Team, The - Season 4",  Ruger Mini 14 Stainless version with Folding stock ,0
"A-Team, The - Season 4",  AKM ,2
"A-Team, The - Season 4",  Norinco Type 56 ,2
"A-Team, The - Season 4",  Daewoo K2 ,3
"A-Team, The - Season 4",  FN FAL ,1
"A-Team, The - Season 4",  Heckler & Koch HK91A2 ,2
"A-Team, The - Season 4",  M16/SP1 ,1
"A-Team, The - Season 4",  M16/SP1 with fake M203 Grenade Launcher ,1
"A-Team, The - Season 4",  Springfield 1861 ,2
"A-Team, The - Season 4",  Steyr AUG A1 ,3
"A-Team, The - Season 4", Winchester Model 1892,1
"A-Team, The - Season 4",  Winchester Model 1897 ,2
"A-Team, The - Season 4",  M60 ,3
"A-Team, The - Season 4", M60D,2
"A-Team, The - Season 4",  M9 Rocket Launcher ,2
"A-Team, The - Season 4",  SMAW ,1
"A-Team, The - Season 4",  Mk 2 Fragmentation Grenade ,1
"A-Team, The - Season 4",  M69 Training Grenade ,1
"A-Team, The - Season 5",  Beretta 92SB ,2
"A-Team, The - Season 5",  Colt M1911 ,1
"A-Team, The - Season 5",  Detonics Pocket 9 ,2
"A-Team, The - Season 5",  FIE Titan ,2
"A-Team, The - Season 5",  Heckler & Koch P7 ,2
"A-Team, The - Season 5",  Heckler & Koch P9S ,2
"A-Team, The - Season 5",  Detonics ScoreMaster ,1
"A-Team, The - Season 5",  Smith & Wesson 639 ,3
"A-Team, The - Season 5",  Star M28 ,2
"A-Team, The - Season 5",  Walther PP ,2
"A-Team, The - Season 5",  Colt Trooper Mk III ,1
"A-Team, The - Season 5",  Smith & Wesson Model 681 ,1
"A-Team, The - Season 5", Heckler & Koch HK94A3 ,1
"A-Team, The - Season 5",  Intratec TEC-9 ,1
"A-Team, The - Season 5",  Micro Uzi ,1
"A-Team, The - Season 5",  MP40 ,1
"A-Team, The - Season 5",  Ruger Mini 14 Stainless version with Folding stock ,1
"A-Team, The - Season 5",  Norinco Type 56 ,1
"A-Team, The - Season 5",  Heckler & Koch HK91A2 ,1
"A-Team, The - Season 5",  M14 Rifle ,1
"A-Team, The - Season 5",  M16/SP1 ,1
"A-Team, The - Season 5",  M16/SP1 with fake M203 Grenade Launcher ,1
"A-Team, The - Season 5",  M1903 Springfield ,2
"A-Team, The - Season 5",  Ruger Mini-14 ,1
"A-Team, The - Season 5",  Steyr AUG A1 ,1
"A-Team, The - Season 5",  Over and Under Shotgun ,1
"A-Team, The - Season 5",  Remington 870 ,1
"A-Team, The - Season 5",  Double Barreled Shotgun ,1
"A-Team, The - Season 5",  Browning M2 ,1
"A-Team, The - Season 5", M60D,2
"A-Team, The - Season 5",  Federal Gas Riot Gun ,1
"A-Team, The - Season 5",  M9 Rocket Launcher ,1
"A-Team, The - Season 5",  M72 Light Anti Tank Weapon (LAW) ,1
"A-Team, The - Season 5",  SMAW ,1
"A-Team, The - Season 5", Crosman 2240 CO2 Pistol,1
"A-Team, The - Season 5",  M19 mortar ,2
Ace Attorney, Percussion Cap Pistol,1
Ace Attorney, Norinco QSZ-92-9,3
Ace Attorney, Norinco Type 54,10
Ace Attorney, Nambu Model 60,10
Ace Attorney, Wikinson Arms Linda Pistol,6
Ace Attorney, Air Rifle,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Glock 17,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Hybrid Pistol,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Taurus PT92,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Fictional Revolvers,3
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Brügger & Thomet MP9,2
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, AK-47,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Colt M4A1,2
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Howa Type 89,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, TMPD Assault Rifle,4
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, OPP Assault Rifle,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, USDF Assault Rifle,3
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, AA-12 CQB,2
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, M61 Vulcan,3
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, GE M134 Minigun,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Anti-Willwear Sniper Rifle,1
Active Raid: Special Public Security Fifth Division Third Mobile Assault Eighth Unit, Freeze Shot Grenade,1
Adam-12, Smith & Wesson Model 14,6
Adam-12, Smith & Wesson Model 15,1
Adam-12, Smith & Wesson Model 36,3
Adam-12, Colt Detective Special,1
Adam-12, Colt Official Police,2
Adam-12, Ithaca 37,4
Adam-12, Winchester 1897 Shotgun,1
Adam-12, Double Barreled shotgun,1
Adam-12, Colt AR-15,1
Adam-12, Remington Model 700 BDL Bolt Action Rifle,2
Adam-12, M1 Carbine,0
Adam-12, Federal M201-Z Grenade Launcher,1
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Nagant M1895 ,12
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Mauser C96 ,7
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Mauser C96 M1930 ,3
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  M1911A1 ,3
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Ortgies 7.65mm Pocket Pistol ,2
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Mosin Nagant M1891/30 ,11
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Mosin Nagant M1891 ,6
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Mosin Nagant M1938 Carbine ,5
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The","  Mosin Nagant ""Obrez"" ",5
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Berdan Shotgun ,4
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Double Barreled Shotgun ,3
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Maxim M1910 ,5
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Flintlock Pistol ,1
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Ottoman Musket ,1
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Holsters ,10
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Artillery ,2
"Adjutant of His Excellency (Adyutant ego prevoskhoditelstva), The",  Tanks ,3
"Adventures of Brisco County, Jr., The", Single Action Army,7
"Adventures of Brisco County, Jr., The", 12 Gauge Double Barreled Shotgun,0
"Adventures of Brisco County, Jr., The",  Meteor 10 Gauge side-by-side shotgun ,0
"Adventures of Brisco County, Jr., The"," Winchester 1866 ""Yellow Boy"" Rifle",0
"Adventures of Brisco County, Jr., The", Winchester 1873 ,0
"Adventures of Brisco County, Jr., The"," Winchester Model 1892 ""Mare's Leg""",3
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  British Constabulary revolver ,5
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Webley Bulldog ,4
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Smith & Wesson .44 Double Action ,12
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Lefaucheux revolver ,4
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Smith & Wesson Military & Police ,6
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Smith & Wesson 4th Model ,4
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Marlin Model 1889 ,6
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Sporterized Vetterli Model 1869/70 ,6
"Adventures of Sherlock Holmes and Dr. Watson, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona)",  Percussion Cap Musket ,5
"Adventures of Sherlock Holmes and Dr. Watson, The (TV Series)",,0
"Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sobaka Baskerviley)",  British Constabulary revolver ,8
"Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sobaka Baskerviley)",  Webley .455 Mk VI ,8
"Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sobaka Baskerviley)",  Reichsrevolver M1879 ,4
"Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sobaka Baskerviley)",  Galand revolver ,2
"Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sobaka Baskerviley)",  Rast-Gasser M1898 ,3
"Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sobaka Baskerviley)",  Warnant Revolver ,2
"Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sobaka Baskerviley)",  Mosin Nagant ,1
"Adventures of Sherlock Holmes and Dr. Watson: The Treasures of Agra, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sokrovishcha Agry)",  Webley .455 Mk VI ,3
"Adventures of Sherlock Holmes and Dr. Watson: The Treasures of Agra, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sokrovishcha Agry)",  British Constabulary revolver ,4
"Adventures of Sherlock Holmes and Dr. Watson: The Treasures of Agra, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sokrovishcha Agry)",  Reichsrevolver M1879 ,7
"Adventures of Sherlock Holmes and Dr. Watson: The Treasures of Agra, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Sokrovishcha Agry)",  Nagant M1895 ,4
"Adventures of Sherlock Holmes and Dr. Watson: The Twentieth Century Approaches, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya)",  Webley .455 Mk VI ,5
"Adventures of Sherlock Holmes and Dr. Watson: The Twentieth Century Approaches, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya)",  British Constabulary revolver ,3
"Adventures of Sherlock Holmes and Dr. Watson: The Twentieth Century Approaches, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya)",  Reichsrevolver M1879 ,4
"Adventures of Sherlock Holmes and Dr. Watson: The Twentieth Century Approaches, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya)",  FN Model 1922 ,4
"Adventures of Sherlock Holmes and Dr. Watson: The Twentieth Century Approaches, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya)", Flintlock Pistol,2
"Adventures of Sherlock Holmes and Dr. Watson: The Twentieth Century Approaches, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya)",  Double Barreled Shotgun ,4
"Adventures of Sherlock Holmes and Dr. Watson: The Twentieth Century Approaches, The (Priklyucheniya Sherloka Holmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya)",  Oriental Musket ,5
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Bulldog Revolver ,8
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Single Action Army Artillery Model ,13
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Velo-Dog Revolver ,5
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Harrington & Richardson Premier ,10
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Webley RIC ,9
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Webley .455 Revolvers ,10
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Webley .455 Mk VI ,4
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Nagant M1883 ,7
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Adams Revolver (?) ,2
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Sharps Pepperbox ,11
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Single Shot Pistol ,7
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Enfield Pattern 1853 ,2
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Enfield Pattern 1856 Cavalry Carbine ,2
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Percussion Cap Musket ,1
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Various Muskets ,5
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Double Barreled Shotgun ,4
"Adventures of Sherlock Holmes, The (1984 TV Series)",  Cannons ,2
"Adventures of Sir Michael (Przygody pana Michala), The", Wheellock Pistol,8
"Adventures of Sir Michael (Przygody pana Michala), The", Flintlock Pistol,2
"Adventures of Sir Michael (Przygody pana Michala), The", Unknown Pistols,5
"Adventures of Sir Michael (Przygody pana Michala), The", Wheellock Musket,5
"Adventures of Sir Michael (Przygody pana Michala), The", Jezail Musket,2
"Adventures of Sir Michael (Przygody pana Michala), The", Matchlock Musket,4
"Adventures of Sir Michael (Przygody pana Michala), The", Unknown Muskets,4
"Adventures of Sir Michael (Przygody pana Michala), The", Light Field Cannon,3
"Adventures of Sir Michael (Przygody pana Michala), The", Heavy cannon,1
"Adventures of Sir Michael (Przygody pana Michala), The", Polish Multiple Barreled Gun,3
"Adventures of Sir Michael (Przygody pana Michala), The", Three-Barreled Howitzer,1
"Adventures of Sir Michael (Przygody pana Michala), The", Mortar,1
"Adventures of Sir Michael (Przygody pana Michala), The", Cartoonish Cannon,2
"Adventures of Superman, The",  Smith & Wesson Model M&P ,4
"Adventures of Superman, The", Winchester Model 1894,1
"Adventures of Swiss Family Robinson, The", Flintlock Pistol,10
"Adventures of Swiss Family Robinson, The", Brown Bess Flintlock Musket,8
"Adventures of Swiss Family Robinson, The", Swivel cannon,1
"Adventures of Swiss Family Robinson, The",  Cannon ,1
"Adventures of Tom Sawyer and Huckleberry Finn, The",  Smith & Wesson No.3 Russian Model ,5
"Adventures of Tom Sawyer and Huckleberry Finn, The","  Winchester Model 1866 ""Yellow Boy"" Musket ",4
"Adventures of Tom Sawyer and Huckleberry Finn, The","  Winchester Model 1866 ""Yellow Boy"" Carbine ",7
"Adventures of Tom Sawyer and Huckleberry Finn, The",  Trivia ,1
After War Gundam X, Handguns,24
After War Gundam X, Submachine Guns,11
After War Gundam X, Rifles,11
After War Gundam X, Heavy Weapons,8
After War Gundam X, Other Weapons,8
Agatha Christie's Marple,  Webley .38 Mk IV ,8
Agatha Christie's Marple,  Webley .38 Mk III ,4
Agatha Christie's Marple,  Webley .455 Mk VI ,4
Agatha Christie's Marple,  Enfield No.2 ,3
Agatha Christie's Marple,  Toy cap revolver ,3
Agatha Christie's Marple,  Unidentified revolver ,4
Agatha Christie's Marple,  Walther P38 ,4
Agatha Christie's Marple,  Luger P08 ,5
Agatha Christie's Marple,  Walther PPK ,8
Agatha Christie's Marple,  Beretta M1934 ,8
Agatha Christie's Marple,  Unidentified pistol ,2
Agatha Christie's Marple,  Lee-Enfield No.1 Mk.III ,3
Agatha Christie's Marple,  Sporterized Lee-Enfield No.1 Mk.III ,5
